label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
three,0,0,0,0.24389897,0.32466938,-0.1377,0.52236867,0.40341032,-0.1459959,0.75903558,0.04836001,-0.12023446,0.84388963,-0.30869788,-0.0847092,0.95804094,0.28138228,-0.08845797,1.3400236,0.51519165,-0.12668672,1.54288133,0.65133578,-0.15677804,1.73459841,0.75566121,-0.17912329,0.99839343,-0.05666186,-0.08576242,1.43874571,-0.0654933,-0.12396198,1.67734835,-0.09057263,-0.16387262,1.87415302,-0.11544122,-0.18298727,0.92787359,-0.33462077,-0.098955,1.30062846,-0.57393391,-0.2043439,1.55088184,-0.69718544,-0.29307361,1.78657491,-0.82401617,-0.33626959,0.72979651,-0.545608,-0.11817684,1.04651692,-0.64600857,-0.18647808,0.96493637,-0.47670365,-0.15481351,0.79160682,-0.33774533,-0.11893184
three,0,0,0,0.24274404,0.31816532,-0.14301858,0.52656907,0.39557567,-0.15194737,0.77007912,0.04450498,-0.12518107,0.85855798,-0.32240123,-0.08818863,0.95705648,0.28267728,-0.0956653,1.34591885,0.52119053,-0.1358394,1.55468624,0.65386542,-0.16734886,1.75598,0.75494398,-0.19109577,0.99853501,-0.05410951,-0.09272909,1.44559674,-0.05875822,-0.13172099,1.68723685,-0.08987715,-0.17364507,1.89206018,-0.12652903,-0.19523459,0.92837826,-0.33636387,-0.10602195,1.30574738,-0.56658866,-0.21330615,1.55796949,-0.6891962,-0.30483556,1.79876683,-0.82201314,-0.35017,0.73045494,-0.54802899,-0.12552942,1.05234806,-0.65638082,-0.19174022,0.9744992,-0.4906524,-0.15828673,0.8013235,-0.35990678,-0.12246497
three,0,0,0,0.25069738,0.32090104,-0.13365174,0.53101729,0.39057996,-0.13436652,0.77115856,0.04082832,-0.10026507,0.84819919,-0.32367813,-0.0552152,0.95715177,0.28053154,-0.08059642,1.34393022,0.51162415,-0.1175342,1.54997209,0.64899381,-0.14760646,1.7487872,0.7582453,-0.16937697,0.9980826,-0.06189614,-0.080353,1.44395407,-0.06998736,-0.11726461,1.68752822,-0.1010725,-0.15636854,1.89137325,-0.13046122,-0.17424457,0.9282065,-0.34335086,-0.09633305,1.3049543,-0.58518918,-0.19992903,1.55590593,-0.70866709,-0.2882744,1.79648635,-0.8370547,-0.32983714,0.72670601,-0.55552053,-0.11830043,1.04807394,-0.65349471,-0.17772591,0.96980806,-0.48209396,-0.13913852,0.7939428,-0.34682116,-0.09924291
three,0,0,0,0.24114817,0.31505839,-0.14193519,0.53117508,0.39205743,-0.15712063,0.76939219,0.03511632,-0.13953832,0.85696732,-0.33261723,-0.1141402,0.9567958,0.28554403,-0.09689237,1.33706632,0.51983633,-0.13763127,1.54504194,0.65971829,-0.172857,1.74546044,0.76577224,-0.20069622,0.99839078,-0.05670848,-0.09651056,1.44239023,-0.06922616,-0.12963729,1.68502984,-0.09805851,-0.17387908,1.88900868,-0.13442481,-0.20123849,0.92746653,-0.34142282,-0.11197409,1.30486376,-0.5771945,-0.2156559,1.56137973,-0.70213907,-0.31230813,1.79816225,-0.83742478,-0.36592655,0.73639605,-0.55854353,-0.13377974,1.05415398,-0.66597521,-0.20871464,0.97464209,-0.49516583,-0.18609055,0.80238232,-0.35557569,-0.15928333
three,0,0,0,0.24763179,0.31760477,-0.13923596,0.52726577,0.3796011,-0.14148489,0.76638125,0.02441118,-0.10736645,0.8481186,-0.33658552,-0.06106172,0.9563751,0.27093076,-0.0782661,1.33549367,0.50190328,-0.11560619,1.53822214,0.63835214,-0.14824767,1.73377607,0.74427039,-0.17161365,0.99734372,-0.07283888,-0.07446697,1.44441323,-0.08497329,-0.10856786,1.68745987,-0.11994538,-0.14758197,1.89001855,-0.15608717,-0.16557016,0.92851311,-0.3551291,-0.08808055,1.3021073,-0.59792359,-0.19200811,1.54368189,-0.72351484,-0.28030194,1.77343814,-0.85856951,-0.32111208,0.72893125,-0.56373349,-0.10834282,1.04819304,-0.65732454,-0.17191241,0.96300793,-0.49095717,-0.13565394,0.78367039,-0.36333273,-0.09612295
three,0,0,0,0.24438017,0.32330542,-0.14148139,0.53168377,0.3850621,-0.15418177,0.76726567,0.02576487,-0.1344748,0.85449741,-0.33402664,-0.10632338,0.957391,0.28208149,-0.08836,1.33270731,0.50882043,-0.13017249,1.53829957,0.64855604,-0.16713886,1.73644292,0.7582145,-0.19540752,0.99829828,-0.05831417,-0.08564223,1.43706715,-0.07311912,-0.12112609,1.67883944,-0.1020316,-0.16313467,1.88143994,-0.13251298,-0.18665244,0.9277278,-0.3388388,-0.09945539,1.30209404,-0.57902062,-0.20373172,1.54262775,-0.70334217,-0.29058518,1.76657816,-0.83091077,-0.33441797,0.73226496,-0.55238527,-0.12015084,1.04991048,-0.66273165,-0.19464034,0.96273795,-0.49860155,-0.16596769,0.78817255,-0.36146976,-0.13244959
three,0,0,0,0.24294005,0.318022,-0.1438598,0.51894958,0.39572484,-0.15357652,0.76095015,0.05054389,-0.12796422,0.84499764,-0.31611075,-0.09252198,0.95211325,0.28993095,-0.09906795,1.34004092,0.53145898,-0.14365073,1.54799366,0.6669251,-0.17884176,1.74877691,0.77055179,-0.20406593,0.99888997,-0.04710453,-0.09624493,1.44528914,-0.05132322,-0.13306962,1.68646641,-0.08569336,-0.17192131,1.88800479,-0.12171849,-0.19102177,0.93178523,-0.32865814,-0.11030011,1.30580407,-0.56387728,-0.21107572,1.55285327,-0.68218149,-0.29585108,1.79181524,-0.80579035,-0.33682974,0.73186115,-0.54208418,-0.13162744,1.04771977,-0.6644594,-0.18938571,0.97804501,-0.50533448,-0.15023455,0.8120963,-0.37425014,-0.11049632
three,0,0,0,0.2434946,0.32337458,-0.14681541,0.53738219,0.38986336,-0.16574876,0.76929172,0.02404105,-0.15357468,0.85658023,-0.34128265,-0.13511949,0.95525818,0.29343069,-0.09584626,1.33455657,0.52682107,-0.14199746,1.54668632,0.66628609,-0.18481752,1.75153293,0.7747097,-0.21839815,0.99872337,-0.05051363,-0.09406929,1.44082267,-0.05982206,-0.1256062,1.68630358,-0.08885011,-0.17426268,1.8935783,-0.12233003,-0.20676377,0.93083124,-0.33615846,-0.10890048,1.30695515,-0.57469819,-0.21010942,1.55168223,-0.69732654,-0.30676284,1.77628826,-0.8253044,-0.36231773,0.7451108,-0.55663736,-0.13112939,1.05232483,-0.67638246,-0.21216371,0.96907842,-0.51090582,-0.19519942,0.80323932,-0.37086702,-0.17194361
three,0,0,0,0.2400211,0.32738128,-0.14919292,0.52952474,0.40103177,-0.17096336,0.76306841,0.0382697,-0.1606481,0.8531201,-0.32439395,-0.14350668,0.95627108,0.31035066,-0.1078536,1.33677534,0.55177477,-0.15580425,1.55064705,0.69235164,-0.19710297,1.75652553,0.79869874,-0.22920455,0.99939013,-0.03491958,-0.10583593,1.44366143,-0.03942703,-0.13986003,1.69100145,-0.06443002,-0.18686413,1.90157519,-0.09415258,-0.21777527,0.93142175,-0.32288013,-0.11996099,1.30654442,-0.55649603,-0.2222543,1.55446855,-0.67626773,-0.31800131,1.78261247,-0.8008806,-0.37281313,0.7440773,-0.54584875,-0.14172674,1.05057988,-0.66441487,-0.22171961,0.96905004,-0.49485436,-0.2039051,0.80207323,-0.35078864,-0.18020551
three,0,0,0,0.2449913,0.33079531,-0.14683263,0.52577817,0.41306952,-0.16251264,0.76686735,0.05627958,-0.14490659,0.85690873,-0.30577325,-0.11941086,0.95458296,0.31419722,-0.10299382,1.33838546,0.56544187,-0.15059565,1.54972104,0.70877719,-0.19123997,1.75333234,0.81684655,-0.22195262,0.99964419,-0.02667383,-0.10042845,1.44633061,-0.02015989,-0.13777486,1.69333112,-0.04152761,-0.18511968,1.90405843,-0.06922332,-0.21417432,0.93351447,-0.31127284,-0.11412436,1.30883173,-0.53661007,-0.21559781,1.55659531,-0.65365907,-0.30900012,1.78910073,-0.77580406,-0.35977121,0.74044256,-0.53152506,-0.13527214,1.05163834,-0.65385967,-0.20298872,0.9799657,-0.48941104,-0.17634717,0.81552519,-0.3496704,-0.14686767
three,0,0,0,0.24323091,0.33075466,-0.14449171,0.52714489,0.40562131,-0.15893101,0.76008992,0.05404598,-0.14061918,0.84874789,-0.3042214,-0.11471709,0.95458402,0.30733148,-0.10154987,1.33433634,0.55397716,-0.14866255,1.54772297,0.69518451,-0.18903408,1.75320698,0.80091722,-0.2191042,0.99938372,-0.03510248,-0.10073669,1.44573112,-0.03278477,-0.13350189,1.6940453,-0.05433569,-0.17821514,1.90396909,-0.08166548,-0.20572984,0.93046438,-0.32234027,-0.11630206,1.30346454,-0.54913385,-0.21740442,1.55142476,-0.66328062,-0.31296904,1.78222307,-0.78634435,-0.36548156,0.73665192,-0.54243146,-0.13909484,1.04454478,-0.65297395,-0.21258297,0.96832683,-0.4815482,-0.18997892,0.80156802,-0.34301868,-0.16232668
three,0,0,0,0.24397157,0.32906984,-0.14463288,0.52327708,0.40971958,-0.15480579,0.76566178,0.06250089,-0.12947485,0.85614005,-0.30013905,-0.09482499,0.95336613,0.30049763,-0.10417866,1.34061448,0.54901511,-0.15309169,1.55453879,0.68582935,-0.19258117,1.76030277,0.78934795,-0.22014785,0.99927636,-0.03803613,-0.1023595,1.44976644,-0.0313614,-0.13788236,1.69913947,-0.06216278,-0.18105865,1.90688555,-0.09480018,-0.20497342,0.93269598,-0.32373477,-0.11698619,1.30748169,-0.54829623,-0.2213974,1.55430892,-0.66523079,-0.31495895,1.78763584,-0.78897477,-0.36275358,0.73465857,-0.53914478,-0.13838011,1.04744412,-0.655966,-0.20577333,0.97336938,-0.48540405,-0.17510346,0.80328409,-0.34900565,-0.14078273
three,0,0,0,0.24392095,0.33499453,-0.14328105,0.52213949,0.41221713,-0.15737135,0.75901148,0.06136476,-0.13844,0.85011184,-0.30161245,-0.11115554,0.95264676,0.31934137,-0.09753775,1.33366522,0.56415038,-0.14349983,1.54361344,0.7066856,-0.18166217,1.74802513,0.81493867,-0.21023996,0.99970032,-0.02447998,-0.0960726,1.44987302,-0.01774345,-0.13495287,1.69697251,-0.03911094,-0.17861424,1.90732117,-0.0662293,-0.20309025,0.93446934,-0.31057124,-0.1109831,1.30795989,-0.54145361,-0.21473965,1.55392278,-0.65934388,-0.30409628,1.78650832,-0.78074694,-0.35008241,0.74009186,-0.53252126,-0.1330476,1.0562239,-0.64802368,-0.19985059,0.97674435,-0.48310561,-0.16848442,0.80521785,-0.34283775,-0.13503574
three,0,0,0,0.24748485,0.32743633,-0.14145582,0.52435822,0.40649229,-0.15381755,0.76146833,0.05461673,-0.13311857,0.85061536,-0.30682026,-0.10417,0.95395296,0.31056496,-0.09866956,1.33731703,0.56246628,-0.14574244,1.54970209,0.70015186,-0.18520342,1.7546193,0.8041495,-0.21435351,0.99960852,-0.02797877,-0.09805614,1.44263895,-0.01986244,-0.13418299,1.68893968,-0.04326322,-0.17814987,1.89795391,-0.06877621,-0.20358436,0.93243322,-0.31258424,-0.1137118,1.30735945,-0.53594486,-0.21653807,1.55514561,-0.65225586,-0.30854276,1.79035571,-0.77285116,-0.35650639,0.73654055,-0.52991503,-0.13600061,1.04871054,-0.65197822,-0.20326917,0.98033421,-0.48361059,-0.17398361,0.81770681,-0.33951196,-0.14137614
three,0,0,0,0.24270756,0.33025107,-0.14475865,0.52967636,0.40750235,-0.16380164,0.76669275,0.04676483,-0.15207043,0.85676124,-0.31652496,-0.1335469,0.95414313,0.31622954,-0.09699912,1.33129372,0.55438673,-0.14376545,1.54211931,0.69545261,-0.18543185,1.74560228,0.80301385,-0.21802919,0.99958793,-0.02870493,-0.09674815,1.44392318,-0.02713219,-0.13273919,1.69279887,-0.04805325,-0.18059156,1.90517173,-0.07427851,-0.21143788,0.93269461,-0.31653428,-0.11282085,1.30846462,-0.543335,-0.21522492,1.55574874,-0.66058979,-0.3088322,1.78307869,-0.7812712,-0.36128671,0.74367947,-0.54219184,-0.1362694,1.05468207,-0.65892114,-0.21276588,0.97613464,-0.49081624,-0.19146108,0.80984692,-0.3456945,-0.16551857
three,0,0,0,0.2481073,0.31816082,-0.13881449,0.52845801,0.39384139,-0.15365127,0.76157051,0.03673728,-0.13664523,0.84652726,-0.32751477,-0.11259484,0.95880821,0.28674046,-0.10114409,1.3458535,0.52891405,-0.14813516,1.56009768,0.66335744,-0.18763471,1.76647508,0.76353488,-0.21766562,0.99860692,-0.05276576,-0.1031565,1.44292314,-0.05807412,-0.14196027,1.69107046,-0.09269203,-0.1905002,1.90427202,-0.13075905,-0.22035986,0.92735282,-0.33536843,-0.12020813,1.30088789,-0.5672566,-0.2254834,1.55161321,-0.69200138,-0.32072203,1.78781766,-0.82122907,-0.37232901,0.73074746,-0.55019733,-0.14333527,1.04194022,-0.6743661,-0.21432375,0.96958769,-0.504619,-0.1873538,0.80506642,-0.35842379,-0.1571451
three,0,0,0,0.23341892,0.31472677,-0.14348781,0.52269019,0.39697361,-0.16492591,0.75976067,0.04816483,-0.1546427,0.85047282,-0.31748163,-0.13865429,0.95662909,0.29022319,-0.10754714,1.33935727,0.52889973,-0.15599282,1.55534267,0.66396074,-0.19545865,1.76159858,0.76292553,-0.22558745,0.9988842,-0.04722659,-0.10794492,1.44110695,-0.04897005,-0.14419951,1.68724088,-0.07574786,-0.18999415,1.8976723,-0.10676457,-0.21777194,0.92566388,-0.32816055,-0.12346637,1.29650364,-0.55984596,-0.22791335,1.54804584,-0.67735303,-0.31961829,1.78470876,-0.79671844,-0.37022288,0.73299888,-0.54273563,-0.1455387,1.03370829,-0.66182687,-0.2264999,0.95486895,-0.48790426,-0.20408899,0.79527321,-0.33551141,-0.17522013
three,0,0,0,0.22552774,0.31719077,-0.13634224,0.50720118,0.40086894,-0.16060525,0.74473246,0.05318772,-0.15495507,0.82824561,-0.30359497,-0.14366943,0.95716597,0.28820562,-0.11063281,1.34702774,0.53138152,-0.16110652,1.56558067,0.66223199,-0.19557062,1.76739523,0.75365634,-0.22242394,0.99881513,-0.04866563,-0.11458944,1.45384036,-0.05416496,-0.17523825,1.69741186,-0.08240247,-0.22252349,1.90268594,-0.11389864,-0.24166533,0.92332143,-0.32453252,-0.13111199,1.30634802,-0.57357812,-0.25142676,1.55367612,-0.69568857,-0.33137005,1.78477094,-0.81164711,-0.36495268,0.72234505,-0.54086113,-0.15246215,1.02631953,-0.66846508,-0.23543588,0.94269092,-0.51827854,-0.20217547,0.787795,-0.37854993,-0.1606391
three,0,0,0,0.23402514,0.30144565,-0.12127402,0.52682431,0.37498244,-0.14821869,0.75297671,0.03919052,-0.15245181,0.83245801,-0.31960674,-0.15765164,0.96079853,0.30005624,-0.10468913,1.3305134,0.53331592,-0.16269246,1.55062684,0.67140618,-0.20920495,1.75622781,0.76588186,-0.24687068,0.99904613,-0.04366732,-0.12151274,1.44484898,-0.06563961,-0.17645504,1.6821022,-0.09155418,-0.23246012,1.8960643,-0.11521379,-0.26484791,0.9172515,-0.32004874,-0.1491006,1.28797767,-0.56925425,-0.2644247,1.52743382,-0.69016457,-0.34660691,1.76321971,-0.80084471,-0.39058974,0.72177612,-0.54234853,-0.18112714,1.00866771,-0.6697354,-0.27642582,0.91721499,-0.50917899,-0.25113833,0.77178606,-0.35642013,-0.21828125
three,0,0,0,0.23260268,0.33371527,-0.14604057,0.50073682,0.4454607,-0.16092719,0.74324081,0.10642388,-0.137236,0.8313069,-0.25487343,-0.10543801,0.96072437,0.2949094,-0.14048599,1.36784132,0.55603334,-0.20110633,1.58512404,0.69743889,-0.23550253,1.78958479,0.80332985,-0.25749638,0.99918748,-0.04030368,-0.14028538,1.47098817,-0.0411863,-0.21643283,1.72459055,-0.07917951,-0.26853497,1.94364497,-0.11142611,-0.28744309,0.92655342,-0.30948529,-0.15290374,1.31762674,-0.55018941,-0.28524098,1.5799196,-0.67407191,-0.37458774,1.84201734,-0.78471338,-0.40965106,0.70927141,-0.51422113,-0.17005213,1.0290494,-0.64651571,-0.23306646,0.96154877,-0.4849892,-0.18562394,0.79863709,-0.33781928,-0.13761849
three,0,0,0,0.22963859,0.32030471,-0.15212284,0.52581384,0.40961566,-0.179515,0.75390735,0.04788844,-0.17290231,0.84719613,-0.31513934,-0.16245474,0.96363993,0.26753533,-0.1368638,1.3500256,0.50868415,-0.19514763,1.56763116,0.65398259,-0.23790088,1.77201658,0.76590201,-0.27074589,0.99674019,-0.08067835,-0.1385143,1.46360659,-0.09721087,-0.1983925,1.7149072,-0.12395371,-0.25606004,1.92938837,-0.15269445,-0.29020264,0.92072873,-0.36077689,-0.15426527,1.31579174,-0.60588448,-0.2814057,1.58131777,-0.74354528,-0.38711482,1.82827537,-0.87549816,-0.44612803,0.7219564,-0.57019375,-0.17566967,1.03505939,-0.67588834,-0.26880423,0.93901528,-0.50916417,-0.25304479,0.76608824,-0.36628982,-0.23150161
three,0,0,0,0.23752189,0.32609831,-0.15009195,0.52362751,0.40957624,-0.17205243,0.75912471,0.06203921,-0.15938136,0.85765995,-0.29861575,-0.14160372,0.9625748,0.26229143,-0.12988602,1.35389106,0.50538731,-0.18725068,1.57649912,0.64116997,-0.2279694,1.78398345,0.74038125,-0.25791944,0.99589589,-0.09050618,-0.12868062,1.46901551,-0.11500404,-0.19386798,1.72746907,-0.15406507,-0.24937774,1.94362766,-0.19702122,-0.27873299,0.92143065,-0.37163371,-0.14175317,1.31070942,-0.63016229,-0.26858586,1.56678027,-0.77368307,-0.36658106,1.80630672,-0.91205759,-0.41672548,0.71770254,-0.58073661,-0.1607299,1.03074893,-0.69383644,-0.2467728,0.9393994,-0.52247394,-0.22322348,0.76483383,-0.37366751,-0.19458145
three,0,0,0,0.23068347,0.32111874,-0.15430922,0.52216853,0.40346686,-0.18088054,0.75168819,0.04327703,-0.17196811,0.85129315,-0.31682169,-0.15878435,0.96044875,0.25275561,-0.13606105,1.3466815,0.48755013,-0.1947275,1.56885789,0.62089473,-0.23835526,1.77745305,0.71635119,-0.2710844,0.99509365,-0.09893748,-0.13496291,1.46667981,-0.1262209,-0.19726794,1.72215279,-0.1720984,-0.25524556,1.94143739,-0.22043956,-0.28802694,0.92289524,-0.37871811,-0.14809613,1.31016045,-0.62910485,-0.2751539,1.57022919,-0.77989589,-0.3783041,1.81685099,-0.9239652,-0.43469955,0.7248995,-0.58844136,-0.16734774,1.02664256,-0.70150944,-0.26133864,0.92768677,-0.52209311,-0.24439136,0.7549309,-0.36330367,-0.22061765
three,0,0,0,0.2434579,0.31871503,-0.15911499,0.53682404,0.38188329,-0.18246702,0.77370363,0.01572241,-0.16934554,0.87265741,-0.34326162,-0.14960814,0.96648984,0.24311574,-0.13078768,1.35062334,0.47392953,-0.18655731,1.56305264,0.60148458,-0.22674929,1.76586888,0.69429206,-0.25706374,0.99500339,-0.0998411,-0.12390675,1.45619906,-0.12544802,-0.18349704,1.70501242,-0.15778254,-0.2299988,1.91447008,-0.19219385,-0.25481845,0.92117051,-0.37645878,-0.1336951,1.30808886,-0.62347372,-0.25596,1.55205111,-0.75682816,-0.3419638,1.7854156,-0.88932548,-0.38508824,0.71929774,-0.58629852,-0.15125566,1.03588206,-0.70350928,-0.23705807,0.94263661,-0.5311233,-0.20796593,0.76739786,-0.38589566,-0.1752771
three,0,0,0,0.23008685,0.31325286,-0.15879585,0.53316455,0.3703317,-0.19653197,0.7573286,-0.02483463,-0.2039214,0.84964857,-0.39125499,-0.2070801,0.96101191,0.222022,-0.12645056,1.33430048,0.416818,-0.18943589,1.54615754,0.54541115,-0.23904041,1.74297954,0.64221497,-0.27821185,0.9918777,-0.12719521,-0.12022725,1.4416346,-0.16644209,-0.18193284,1.68630185,-0.18835513,-0.23812668,1.89109653,-0.21761287,-0.2736845,0.91333936,-0.40282833,-0.12987477,1.29056673,-0.67416239,-0.25196117,1.52622087,-0.80066072,-0.3445291,1.73773439,-0.92343999,-0.39651848,0.72424069,-0.62008316,-0.14715399,1.01638183,-0.74852302,-0.24709928,0.92573504,-0.58971269,-0.23777453,0.76893078,-0.4465765,-0.21977461
three,0,0,0,0.25189885,0.31367587,-0.14110024,0.54705072,0.38175771,-0.15384006,0.77701478,0.00855268,-0.1317216,0.85687743,-0.36530029,-0.10243975,0.95906819,0.25404573,-0.1171118,1.35523189,0.48381877,-0.16706319,1.57545894,0.61309358,-0.20322426,1.78051441,0.7090526,-0.22910649,0.99534035,-0.09642404,-0.11881438,1.4615913,-0.12491053,-0.16063356,1.71301312,-0.1675585,-0.20415148,1.92109667,-0.21698821,-0.22843762,0.92195786,-0.38364325,-0.13531572,1.30777739,-0.6373384,-0.24432692,1.56105206,-0.76680373,-0.33855776,1.79966505,-0.90896991,-0.38824211,0.72048957,-0.59680732,-0.15754274,1.04052071,-0.73790233,-0.22566945,0.97007055,-0.56359491,-0.19540011,0.80274842,-0.41929699,-0.16408842
three,0,0,0,0.26498845,0.31805836,-0.13815848,0.54231466,0.37616142,-0.13507983,0.78576847,0.02192645,-0.09334716,0.86280612,-0.35251894,-0.0395103,0.95984844,0.25990832,-0.09699922,1.35798964,0.49234124,-0.14275361,1.57096377,0.61131708,-0.17463904,1.77247662,0.70012812,-0.19571535,0.99643914,-0.08431511,-0.09570653,1.45784225,-0.10358638,-0.14309943,1.7017074,-0.14438586,-0.18131886,1.90342915,-0.18280463,-0.19648917,0.92569552,-0.36608367,-0.11130781,1.31296185,-0.61140576,-0.22112956,1.55840408,-0.73953838,-0.30758786,1.79960184,-0.87712981,-0.34477791,0.7126725,-0.57093036,-0.13280471,1.04496131,-0.70439483,-0.18077725,0.98522427,-0.53879463,-0.13367757,0.81424584,-0.40535103,-0.08961917
three,0,0,0,0.26273621,0.31908167,-0.13448394,0.53994743,0.38187574,-0.12806497,0.80113416,0.04146977,-0.08272131,0.88212212,-0.33750652,-0.02470271,0.95680826,0.2717031,-0.09118951,1.36144876,0.5067582,-0.13615865,1.57287047,0.62429125,-0.16652757,1.77557863,0.71144264,-0.18563604,0.99784003,-0.0656907,-0.09000776,1.46409229,-0.07723151,-0.13946238,1.71071066,-0.1212119,-0.17658941,1.91680018,-0.15986441,-0.18877127,0.9288943,-0.34840886,-0.10520186,1.31529236,-0.58842617,-0.21860304,1.55989283,-0.71576889,-0.30303818,1.80495595,-0.84932371,-0.33589282,0.71505461,-0.55626415,-0.12540728,1.04450794,-0.68575271,-0.1721269,0.9815845,-0.51679146,-0.11923561,0.81003162,-0.38083016,-0.06941188
three,0,0,0,0.23669244,0.30616224,-0.16646553,0.56180511,0.33425525,-0.20895674,0.79325218,-0.05805721,-0.22161821,0.8780212,-0.4358293,-0.23200079,0.96191804,0.21231372,-0.14471717,1.35162295,0.4067037,-0.20893303,1.57333634,0.52929253,-0.26086823,1.78095839,0.61075635,-0.30243676,0.99187953,-0.12718096,-0.13830103,1.4460807,-0.18227407,-0.18198565,1.69756208,-0.22030996,-0.23874533,1.90663527,-0.2716583,-0.28168734,0.91105605,-0.40225235,-0.14713491,1.29088824,-0.69247531,-0.25281801,1.54016557,-0.83697782,-0.35710081,1.75206748,-0.97138953,-0.42553947,0.73221439,-0.61824929,-0.16469636,1.01474194,-0.7848905,-0.26397061,0.94696431,-0.63036788,-0.27144261,0.80703602,-0.48004241,-0.26948618
three,0,0,0,0.25880689,0.28090973,-0.15933908,0.56078239,0.2939419,-0.18261055,0.79498484,-0.10311728,-0.17016006,0.87275584,-0.46984051,-0.14958408,0.95918314,0.16614024,-0.12040268,1.35391935,0.34137545,-0.17325965,1.57064309,0.44240084,-0.21660737,1.77702914,0.50853024,-0.25025881,0.98625067,-0.16525623,-0.11295781,1.42760245,-0.22551776,-0.1491152,1.66549262,-0.27727354,-0.19543007,1.86474014,-0.33373785,-0.22618302,0.90266605,-0.43457782,-0.12263803,1.26778707,-0.72709316,-0.22534547,1.50369129,-0.87466216,-0.32200116,1.71487859,-1.02165349,-0.37756839,0.70317656,-0.63211229,-0.14027473,0.99723438,-0.81803959,-0.21802321,0.93908748,-0.66056616,-0.20441342,0.79310964,-0.51407155,-0.18538382
three,0,0,0,0.25711832,0.26754263,-0.17033351,0.57247199,0.26423899,-0.20653338,0.80527086,-0.15397889,-0.20872672,0.88164618,-0.53599255,-0.20560917,0.9630174,0.14164945,-0.13502113,1.36608445,0.29901347,-0.1892256,1.5890662,0.37875959,-0.23457208,1.80261098,0.41874314,-0.27337684,0.98077367,-0.19514867,-0.12407886,1.41899853,-0.27346109,-0.15909624,1.65269471,-0.33665616,-0.209757,1.85777158,-0.40942739,-0.24921483,0.89208481,-0.46605281,-0.12964594,1.25382538,-0.77337678,-0.22779425,1.4814347,-0.93205094,-0.3229574,1.68738105,-1.08564107,-0.38436587,0.70149874,-0.66857574,-0.14478213,0.98316701,-0.8855487,-0.22909031,0.9244619,-0.73353851,-0.22345809,0.78913296,-0.57901857,-0.21316234
three,0,0,0,0.26955379,0.26111394,-0.15834182,0.57432948,0.24182402,-0.17874907,0.79826298,-0.15712292,-0.16369661,0.87034352,-0.53503215,-0.14182521,0.95946345,0.12523594,-0.11676678,1.35719095,0.28688923,-0.17202303,1.5781414,0.36843216,-0.21989417,1.79134754,0.42121343,-0.25726732,0.97920104,-0.2028924,-0.11050554,1.41010766,-0.27227522,-0.14464385,1.64483202,-0.35297121,-0.19496578,1.8471727,-0.4338567,-0.23092913,0.88970574,-0.47591589,-0.12192322,1.250505,-0.77523315,-0.22748751,1.47306961,-0.93746338,-0.32800978,1.6801059,-1.10187439,-0.38632946,0.6855705,-0.66693648,-0.14068691,0.96875843,-0.88130663,-0.22021746,0.91142801,-0.72851361,-0.2058735,0.76875765,-0.58448172,-0.18661232
three,0,0,0,0.26224111,0.27147139,-0.17636749,0.58749128,0.25290569,-0.20831288,0.81223489,-0.15058726,-0.20465793,0.8969924,-0.54119482,-0.19611397,0.96314924,0.1528265,-0.13352734,1.35794145,0.313508,-0.19525762,1.58350429,0.39514051,-0.2522763,1.80331976,0.44644952,-0.29764153,0.98275163,-0.18493037,-0.12509632,1.42130138,-0.25255406,-0.14959391,1.66589981,-0.32488537,-0.2048427,1.87290297,-0.39901659,-0.25246989,0.89382156,-0.46949616,-0.1368956,1.26293814,-0.76341306,-0.24108067,1.50006125,-0.93209069,-0.36052991,1.7089745,-1.10394545,-0.44062762,0.70388623,-0.67519812,-0.15799405,0.98424103,-0.88110113,-0.25911759,0.92979688,-0.71441251,-0.27165196,0.78847384,-0.56350207,-0.27449624
three,0,0,0,0.22793249,0.34285145,-0.14990211,0.5700192,0.41221427,-0.1953923,0.84251422,0.06827569,-0.21675897,0.95472198,-0.29962047,-0.23807208,0.95401684,0.29773953,-0.13047598,1.33007137,0.51344809,-0.19753881,1.55090797,0.65798492,-0.25103956,1.75795368,0.76406222,-0.29338705,0.99936347,-0.0356744,-0.13158648,1.44814787,-0.03753606,-0.17894486,1.7009708,-0.05218097,-0.2301704,1.90824084,-0.08880172,-0.26942332,0.93349393,-0.32912377,-0.14702822,1.33594304,-0.57116197,-0.25990152,1.58138757,-0.68724875,-0.35371476,1.78598906,-0.81435189,-0.41489804,0.76604259,-0.59351165,-0.16875928,1.07480939,-0.70864821,-0.27651201,0.98778783,-0.5183672,-0.27597526,0.82847332,-0.36034198,-0.26700123
